business,category,sales,date
RetailCorp,food,263.1,06-01-2018
RetailCorp,clothing,251.8,20-02-2029
RetailCorp,electronics,245.4,25-10-2025
RetailCorp,clothing,257.4,09-06-2025
RetailCorp,sports,214.4,20-01-2033
RetailCorp,online,183.3,02-12-2024
RetailCorp,electronics,192.5,14-04-2018
RetailCorp,electronics,215.5,05-12-2020
RetailCorp,electronics,57,31-08-2027
RetailCorp,electronics,201.7,17-09-2027
RetailCorp,electronics,173.9,18-07-2016
RetailCorp,toys,276.9,27-02-2016
RetailCorp,food,212.3,01-02-2018
RetailCorp,online,195.7,03-06-2026
RetailCorp,furniture,188.8,16-09-2029
RetailCorp,food,194.2,30-07-2019
RetailCorp,sports,233.4,04-08-2017
RetailCorp,clothing,218.1,26-06-2023
RetailCorp,online,239.4,14-09-2024
RetailCorp,electronics,222.7,15-10-2025
RetailCorp,clothing,199.3,17-12-2018
RetailCorp,sports,249.1,06-08-2021
RetailCorp,electronics,180.6,20-03-2032
RetailCorp,beauty,244.4,20-09-2015
RetailCorp,furniture,242.9,03-09-2017
RetailCorp,clothing,191.9,18-01-2027
RetailCorp,clothing,225.6,27-07-2016
RetailCorp,sports,228.8,01-02-2025
RetailCorp,stationery,230,02-05-2021
RetailCorp,online,156.9,27-07-2022
RetailCorp,toys,173.6,11-04-2016
RetailCorp,beauty,172.4,21-07-2024
RetailCorp,toys,132.6,23-10-2031
RetailCorp,sports,239.9,29-12-2016
RetailCorp,furniture,214.3,03-08-2026
RetailCorp,furniture,76.1,19-10-2017
RetailCorp,food,274.2,27-04-2027
RetailCorp,electronics,174.1,27-01-2033
RetailCorp,furniture,256.6,22-11-2019
RetailCorp,online,252.7,10-03-2028
RetailCorp,sports,194.2,14-03-2017
RetailCorp,beauty,238.6,18-03-2018
RetailCorp,online,168.3,05-03-2015
RetailCorp,beauty,249.3,08-06-2020
RetailCorp,food,152.3,12-11-2024
RetailCorp,sports,243,24-12-2030
RetailCorp,clothing,236.9,17-03-2028
RetailCorp,electronics,197.6,29-04-2022
RetailCorp,clothing,200.6,05-07-2033
RetailCorp,furniture,177.9,24-12-2019
RetailCorp,beauty,161.4,04-05-2027
RetailCorp,beauty,284.7,19-09-2018
RetailCorp,sports,182.9,19-10-2023
RetailCorp,sports,137,27-04-2018
RetailCorp,sports,209.6,13-09-2031
RetailCorp,stationery,243.2,22-02-2017
RetailCorp,stationery,236,26-07-2016
RetailCorp,food,284.9,09-05-2023
RetailCorp,food,290.2,13-09-2022
RetailCorp,online,225.2,23-08-2016
RetailCorp,electronics,176.2,15-08-2030
RetailCorp,food,238.2,29-01-2019
RetailCorp,toys,161.2,05-01-2032
RetailCorp,online,106,28-09-2016
RetailCorp,toys,228.6,08-07-2018
RetailCorp,clothing,176.7,24-08-2033
RetailCorp,beauty,212.2,25-01-2028
RetailCorp,electronics,210.4,19-03-2029
RetailCorp,clothing,260.5,02-08-2031
RetailCorp,electronics,168.9,30-08-2029
RetailCorp,electronics,242.8,24-02-2021
RetailCorp,electronics,230.3,09-05-2025
RetailCorp,sports,224,21-06-2019
RetailCorp,food,223.2,16-08-2033
RetailCorp,electronics,277.5,24-08-2019
RetailCorp,food,199.1,12-04-2022
RetailCorp,electronics,166.1,11-03-2016
RetailCorp,clothing,215.6,24-12-2016
RetailCorp,furniture,202,04-11-2024
RetailCorp,sports,146.1,14-03-2027
RetailCorp,furniture,146.9,17-10-2021
RetailCorp,furniture,122.2,13-02-2017
RetailCorp,furniture,211.9,03-12-2021
RetailCorp,toys,171.3,13-06-2022
RetailCorp,clothing,204,26-11-2021
RetailCorp,clothing,137.5,31-05-2019
RetailCorp,online,167.1,02-02-2028
RetailCorp,toys,173.5,12-04-2027
RetailCorp,online,222.7,25-04-2023
RetailCorp,beauty,219.2,23-04-2027
RetailCorp,beauty,190.9,10-02-2027
RetailCorp,toys,149.2,11-12-2029
RetailCorp,food,184,05-06-2024
RetailCorp,online,259.4,08-04-2029
RetailCorp,toys,239.6,27-03-2026
RetailCorp,stationery,157.2,28-03-2017
RetailCorp,clothing,213.3,05-09-2026
RetailCorp,food,84.1,07-02-2023
RetailCorp,food,165.5,14-09-2025
RetailCorp,furniture,172.1,01-01-2024
RetailCorp,online,251.8,08-06-2028
RetailCorp,online,43.6,16-09-2029
RetailCorp,stationery,331.5,08-04-2019
RetailCorp,furniture,83.9,09-01-2022
RetailCorp,stationery,187.5,10-02-2021
RetailCorp,clothing,274.3,06-05-2031
RetailCorp,food,310.9,18-07-2029
RetailCorp,beauty,233.7,14-03-2015
RetailCorp,furniture,191,11-11-2028
RetailCorp,food,206.9,29-05-2017
RetailCorp,toys,192.9,31-07-2017
RetailCorp,electronics,232.8,10-08-2022
RetailCorp,beauty,214.6,29-01-2027
RetailCorp,food,174.1,25-08-2026
RetailCorp,food,212.8,18-11-2024
RetailCorp,online,249.6,25-07-2025
RetailCorp,stationery,190.8,17-02-2019
RetailCorp,clothing,175.8,22-12-2025
RetailCorp,toys,262.4,11-06-2031
RetailCorp,food,196.6,15-08-2021
RetailCorp,stationery,240.4,09-07-2023
RetailCorp,toys,232.6,05-02-2015
RetailCorp,electronics,241.2,25-06-2016
RetailCorp,stationery,152.9,17-07-2023
RetailCorp,furniture,128.6,02-06-2023
RetailCorp,online,148.7,30-08-2028
RetailCorp,food,118.2,18-05-2022
RetailCorp,beauty,185.8,09-12-2030
RetailCorp,toys,168.1,07-07-2029
RetailCorp,furniture,208.7,09-08-2024
RetailCorp,furniture,211.5,08-07-2025
RetailCorp,stationery,222.1,16-10-2031
RetailCorp,sports,109.4,09-09-2024
RetailCorp,online,245.5,21-01-2018
RetailCorp,food,131.8,27-05-2016
RetailCorp,food,219.2,10-06-2017
RetailCorp,online,119.8,19-12-2027
RetailCorp,food,257.9,25-03-2022
RetailCorp,sports,163.7,28-05-2028
RetailCorp,furniture,216,15-09-2018
RetailCorp,sports,353.4,21-04-2024
RetailCorp,online,199.1,15-10-2032
RetailCorp,stationery,176.7,03-09-2030
RetailCorp,beauty,141.5,07-06-2032
RetailCorp,clothing,99.9,01-05-2021
RetailCorp,beauty,182.5,01-10-2015
RetailCorp,food,123,08-11-2019
RetailCorp,toys,211.6,07-12-2024
RetailCorp,online,177.7,08-10-2016
RetailCorp,sports,224.4,27-10-2028
RetailCorp,clothing,242.9,03-01-2026
RetailCorp,toys,220.3,07-06-2019
RetailCorp,beauty,161.2,03-08-2021
RetailCorp,beauty,216,14-09-2026
RetailCorp,sports,149.4,18-05-2028
RetailCorp,online,180.7,08-06-2022
RetailCorp,sports,255.4,25-06-2022
RetailCorp,food,172.2,19-01-2032
RetailCorp,clothing,201.2,24-03-2033
RetailCorp,sports,229.5,06-09-2019
RetailCorp,food,141.7,08-06-2025
RetailCorp,online,186.8,22-03-2028
RetailCorp,online,162.5,29-08-2027
RetailCorp,electronics,176.2,17-02-2029
RetailCorp,toys,172.2,11-08-2031
RetailCorp,sports,196.5,21-03-2016
RetailCorp,online,169.3,11-06-2025
RetailCorp,furniture,262,06-05-2023
RetailCorp,sports,211.7,23-11-2020
RetailCorp,food,224.3,10-04-2019
RetailCorp,beauty,212.8,11-04-2019
RetailCorp,toys,198.6,16-07-2021
RetailCorp,electronics,200,28-01-2028
RetailCorp,clothing,256.8,09-04-2015
RetailCorp,stationery,283.4,09-04-2023
RetailCorp,food,156.9,28-04-2022
RetailCorp,food,171.9,14-05-2028
RetailCorp,stationery,247.8,31-08-2020
RetailCorp,online,199.4,18-12-2028
RetailCorp,sports,276,15-09-2032
RetailCorp,electronics,250.1,08-02-2017
RetailCorp,stationery,246.2,24-12-2017
RetailCorp,food,254.7,25-09-2016
RetailCorp,online,209.8,05-07-2026
RetailCorp,electronics,264,29-04-2027
RetailCorp,clothing,169.1,08-10-2023
RetailCorp,online,155,03-06-2029
RetailCorp,sports,243,13-04-2018
RetailCorp,food,220.7,23-10-2029
RetailCorp,electronics,192.4,11-05-2021
RetailCorp,sports,136.2,13-02-2032
RetailCorp,electronics,197.9,27-04-2018
RetailCorp,toys,159.8,11-06-2029
RetailCorp,sports,190.1,05-07-2024
RetailCorp,furniture,197.2,26-08-2029
RetailCorp,electronics,284.1,07-10-2027
RetailCorp,online,266.8,18-10-2018
RetailCorp,furniture,207.7,09-07-2023
RetailCorp,online,214.5,27-12-2019
RetailCorp,electronics,211.9,29-07-2026
RetailCorp,clothing,266.4,20-08-2030
RetailCorp,food,128.2,25-06-2025
RetailCorp,online,221.3,29-08-2030
RetailCorp,clothing,160.2,08-02-2025
RetailCorp,electronics,174.6,21-08-2019
RetailCorp,toys,247.8,28-09-2032
RetailCorp,stationery,143.7,31-07-2026
RetailCorp,sports,191.6,30-01-2029
RetailCorp,beauty,176.2,13-03-2031
RetailCorp,stationery,184.3,22-06-2022
RetailCorp,furniture,186.9,12-03-2024
RetailCorp,food,203.4,17-01-2027
RetailCorp,sports,147.7,15-09-2016
RetailCorp,electronics,224.8,10-10-2027
RetailCorp,toys,173.1,31-10-2032
RetailCorp,food,150.2,03-08-2021
RetailCorp,online,137.9,14-07-2028
RetailCorp,toys,234.2,06-02-2022
RetailCorp,sports,112.2,05-02-2033
RetailCorp,toys,129.7,26-03-2025
RetailCorp,beauty,134,08-09-2015
RetailCorp,beauty,189.1,10-07-2022
RetailCorp,beauty,325.3,02-11-2027
RetailCorp,sports,272.6,18-07-2032
RetailCorp,clothing,200.7,08-11-2027
RetailCorp,food,166,24-03-2032
RetailCorp,furniture,251,31-10-2019
RetailCorp,food,230.2,16-08-2019
RetailCorp,food,128.8,17-09-2026
RetailCorp,stationery,335.7,21-12-2022
RetailCorp,toys,195.5,25-02-2025
RetailCorp,online,131.6,13-01-2028
RetailCorp,toys,182.4,28-06-2019
RetailCorp,clothing,131.3,25-05-2033
RetailCorp,online,141.1,09-07-2029
RetailCorp,electronics,247.4,13-11-2020
RetailCorp,furniture,221.1,08-07-2032
RetailCorp,furniture,252.4,22-11-2023
RetailCorp,electronics,58.3,28-11-2026
RetailCorp,sports,258.8,14-03-2017
RetailCorp,sports,188.9,02-07-2022
RetailCorp,clothing,262.5,09-08-2019
RetailCorp,beauty,236.1,23-01-2017
RetailCorp,clothing,271.9,27-10-2024
RetailCorp,online,168.4,25-11-2017
RetailCorp,electronics,180.1,07-11-2025
RetailCorp,electronics,150.1,04-11-2023
RetailCorp,electronics,203.4,15-06-2018
RetailCorp,sports,211.3,28-02-2020
RetailCorp,electronics,274.2,23-06-2032
RetailCorp,electronics,178,16-02-2024
RetailCorp,sports,220.4,01-09-2033
RetailCorp,food,184.9,08-06-2021
RetailCorp,sports,172.8,31-08-2031
RetailCorp,electronics,152.5,29-09-2022
RetailCorp,toys,154.4,21-03-2033
RetailCorp,sports,239.3,14-06-2021
RetailCorp,online,122.8,24-02-2017
RetailCorp,stationery,199.2,04-03-2026
RetailCorp,online,234.7,05-10-2020
RetailCorp,online,269.4,12-05-2021
RetailCorp,electronics,250.2,19-10-2025
RetailCorp,electronics,237.5,03-10-2023
RetailCorp,online,188.2,16-08-2017
RetailCorp,beauty,114.4,12-07-2033
RetailCorp,furniture,193.1,17-02-2031
RetailCorp,food,207.4,27-01-2031
RetailCorp,clothing,180,11-04-2028
RetailCorp,beauty,293.2,10-02-2018
RetailCorp,clothing,242.3,29-06-2033
RetailCorp,online,191.1,12-10-2027
RetailCorp,furniture,216.6,11-06-2015
RetailCorp,beauty,169.8,11-06-2029
RetailCorp,electronics,130.2,03-01-2021
RetailCorp,online,184.1,02-06-2024
RetailCorp,stationery,231.3,08-06-2019
RetailCorp,toys,220.4,20-10-2025
RetailCorp,furniture,326.3,24-06-2026
RetailCorp,toys,180.7,18-06-2018
RetailCorp,sports,184.1,05-12-2017
RetailCorp,stationery,236.1,30-11-2022
RetailCorp,beauty,207.1,17-06-2033
RetailCorp,food,129,05-03-2017
RetailCorp,food,164.7,20-05-2016
RetailCorp,furniture,228.6,02-07-2015
RetailCorp,clothing,220.3,15-05-2022
RetailCorp,sports,249.4,22-09-2029
RetailCorp,electronics,161.5,28-08-2032
RetailCorp,food,171.4,09-06-2029
RetailCorp,stationery,256.6,06-02-2015
RetailCorp,sports,164.1,20-08-2020
RetailCorp,online,276.1,08-02-2028
RetailCorp,electronics,108.4,19-07-2020
RetailCorp,furniture,223.2,17-06-2025
RetailCorp,furniture,204.3,26-05-2016
RetailCorp,sports,160.7,04-04-2031
RetailCorp,beauty,67.1,05-04-2029
RetailCorp,electronics,104.5,17-02-2023
RetailCorp,beauty,123,25-03-2033
RetailCorp,furniture,349.5,03-02-2027
RetailCorp,clothing,153.6,15-12-2025
RetailCorp,online,261.6,22-02-2032
RetailCorp,beauty,268.8,02-07-2016
RetailCorp,clothing,209.1,06-10-2018
RetailCorp,food,162.5,12-06-2017
RetailCorp,clothing,180.4,07-08-2026
RetailCorp,sports,259.4,21-12-2031
RetailCorp,food,264.7,20-11-2033
RetailCorp,electronics,156.7,28-07-2031
RetailCorp,electronics,260.4,25-05-2031
RetailCorp,beauty,108.6,13-09-2027
RetailCorp,beauty,256.9,11-10-2029
RetailCorp,stationery,96.9,20-04-2016
RetailCorp,electronics,206.6,29-10-2026
RetailCorp,toys,210.9,05-02-2025
RetailCorp,online,152.3,29-07-2024
RetailCorp,beauty,206,25-10-2019
RetailCorp,toys,218.8,09-10-2023
RetailCorp,food,178,25-02-2017
RetailCorp,stationery,188.7,29-04-2016
RetailCorp,food,182,17-09-2022
RetailCorp,food,215.7,25-05-2024
RetailCorp,toys,256,09-01-2018
RetailCorp,toys,196.1,12-05-2025
RetailCorp,beauty,151.6,27-04-2027
RetailCorp,furniture,196.1,20-01-2018
RetailCorp,clothing,212.6,03-01-2018
RetailCorp,stationery,249.3,26-05-2031
RetailCorp,clothing,172.8,28-07-2028
RetailCorp,furniture,155.7,13-04-2023
RetailCorp,clothing,180,18-03-2018
RetailCorp,stationery,170.3,02-03-2023
RetailCorp,food,165.7,07-02-2033
RetailCorp,furniture,268.5,13-11-2024
RetailCorp,sports,206.4,17-03-2030
RetailCorp,sports,231.1,21-01-2029
RetailCorp,online,237.1,21-04-2023
RetailCorp,online,115.2,17-09-2021
RetailCorp,food,233.2,03-03-2015
RetailCorp,stationery,307.9,11-09-2030
RetailCorp,furniture,222.6,09-02-2022
RetailCorp,food,160.6,06-04-2028
RetailCorp,stationery,237.7,15-04-2027
RetailCorp,electronics,147,10-06-2030
RetailCorp,food,132,13-11-2024
RetailCorp,stationery,277.7,17-08-2032
RetailCorp,electronics,272.4,07-09-2024
RetailCorp,stationery,213.3,07-01-2018
RetailCorp,clothing,242.4,09-10-2016
RetailCorp,online,253.6,04-01-2016
RetailCorp,electronics,120.7,20-12-2018
RetailCorp,toys,171.3,04-06-2027
RetailCorp,food,249,16-04-2020
RetailCorp,sports,200,23-11-2028
RetailCorp,furniture,247.3,07-10-2025
RetailCorp,furniture,282.7,20-06-2018
RetailCorp,stationery,156.6,15-03-2027
RetailCorp,electronics,199,01-09-2033
RetailCorp,stationery,256.1,29-09-2027
RetailCorp,furniture,255.9,06-12-2031
RetailCorp,food,165.6,21-03-2023
RetailCorp,online,286.5,14-12-2030
RetailCorp,stationery,130.7,28-11-2019
RetailCorp,toys,204.6,05-12-2029
RetailCorp,stationery,187.7,12-10-2026
RetailCorp,stationery,182,25-10-2020
RetailCorp,furniture,202.1,13-07-2033
RetailCorp,toys,197.2,12-09-2031
RetailCorp,food,162.7,19-09-2017
RetailCorp,clothing,171,05-10-2028
RetailCorp,furniture,274.9,26-02-2024
RetailCorp,food,179.6,11-07-2033
RetailCorp,food,151.4,18-12-2019
RetailCorp,stationery,203.8,18-06-2023
RetailCorp,electronics,195.6,24-07-2016
RetailCorp,beauty,267.9,15-12-2020
RetailCorp,food,308,04-04-2016
RetailCorp,clothing,247.4,01-06-2031
RetailCorp,online,150.7,28-04-2032
RetailCorp,food,200.3,01-01-2021
RetailCorp,sports,205.2,25-09-2024
RetailCorp,electronics,200.7,17-07-2022
RetailCorp,toys,191.9,21-12-2021
RetailCorp,toys,172.4,27-10-2024
RetailCorp,furniture,203.1,02-01-2018
RetailCorp,online,225,20-04-2031
RetailCorp,food,319.5,22-12-2019
RetailCorp,food,249.8,23-11-2032
RetailCorp,clothing,213.7,04-11-2015
RetailCorp,stationery,290.8,22-07-2027
RetailCorp,toys,195.8,10-11-2018
RetailCorp,online,199.6,07-05-2020
RetailCorp,stationery,117.5,29-03-2024
RetailCorp,clothing,132.1,16-07-2024
RetailCorp,stationery,153.6,02-02-2026
RetailCorp,stationery,210.5,20-09-2024
RetailCorp,stationery,225.5,13-10-2028
RetailCorp,stationery,218.1,12-08-2033
RetailCorp,stationery,200.5,10-12-2033
RetailCorp,electronics,239.5,26-06-2026
RetailCorp,electronics,203.8,01-07-2028
RetailCorp,electronics,241.2,26-05-2023
RetailCorp,stationery,262.9,11-01-2033
RetailCorp,food,154.8,26-07-2020
RetailCorp,food,141.8,14-04-2023
RetailCorp,clothing,174.4,11-02-2023
RetailCorp,furniture,139.6,06-11-2031
RetailCorp,online,195.2,24-12-2024
RetailCorp,food,227.6,20-02-2019
RetailCorp,toys,159.4,25-04-2016
RetailCorp,furniture,165.7,01-06-2030
RetailCorp,online,185.1,24-02-2031
RetailCorp,online,219.6,19-02-2024
RetailCorp,beauty,241.8,21-03-2024
RetailCorp,sports,265.7,08-12-2017
RetailCorp,electronics,192.8,22-03-2028
RetailCorp,beauty,99.7,31-10-2033
RetailCorp,toys,223.2,28-01-2020
RetailCorp,beauty,173.2,17-09-2025
RetailCorp,electronics,219.1,13-07-2022
RetailCorp,clothing,142.4,02-03-2021
RetailCorp,electronics,265.2,11-12-2028
RetailCorp,furniture,148.9,13-03-2017
RetailCorp,beauty,167.9,22-04-2023
RetailCorp,stationery,114.2,18-09-2015
RetailCorp,electronics,224.3,05-04-2017
RetailCorp,electronics,146.4,14-08-2033
RetailCorp,toys,213.7,07-06-2019
RetailCorp,sports,296.5,04-08-2021
RetailCorp,furniture,196.5,20-08-2019
RetailCorp,online,258.6,04-04-2027
RetailCorp,electronics,186,21-04-2028
RetailCorp,clothing,222.1,08-09-2026
RetailCorp,food,239,26-10-2027
RetailCorp,clothing,180.8,06-01-2032
RetailCorp,sports,123.1,01-10-2032
RetailCorp,online,108.8,24-12-2033
RetailCorp,stationery,273.2,24-11-2016
RetailCorp,toys,201.3,24-08-2030
RetailCorp,beauty,248.4,02-04-2027
RetailCorp,beauty,156.3,25-06-2020
RetailCorp,toys,218.8,03-09-2032
RetailCorp,food,230,27-07-2020
RetailCorp,beauty,250.3,01-08-2021
RetailCorp,food,302.3,29-07-2022
RetailCorp,food,208.8,18-06-2030
RetailCorp,sports,217.3,17-01-2017
RetailCorp,furniture,151.6,16-06-2021
RetailCorp,beauty,192.4,01-08-2021
RetailCorp,sports,213.5,16-06-2033
RetailCorp,furniture,223.2,07-09-2018
RetailCorp,furniture,144.1,17-02-2027
RetailCorp,sports,209.8,03-09-2026
RetailCorp,furniture,234.7,15-05-2032
RetailCorp,toys,159.4,29-08-2015
RetailCorp,clothing,141.6,31-10-2023
RetailCorp,toys,216.8,11-01-2033
RetailCorp,online,263.5,20-07-2022
RetailCorp,beauty,177.5,09-12-2022
RetailCorp,stationery,232.2,17-09-2023
RetailCorp,stationery,105.8,14-07-2032
RetailCorp,food,213.2,29-05-2026
RetailCorp,toys,128.9,23-06-2021
RetailCorp,stationery,214.4,07-08-2017
RetailCorp,furniture,197.3,29-12-2019
RetailCorp,sports,118.1,17-11-2015
RetailCorp,food,271.9,17-12-2016
RetailCorp,sports,270.8,30-07-2028
RetailCorp,stationery,216.8,26-01-2022
RetailCorp,sports,148.8,09-02-2029
RetailCorp,food,201.8,07-04-2025
RetailCorp,beauty,185.9,12-08-2022
RetailCorp,clothing,203,20-05-2015
RetailCorp,beauty,218.8,13-02-2031
RetailCorp,clothing,240.9,08-12-2028
RetailCorp,electronics,134.1,25-08-2018
RetailCorp,toys,208.6,30-09-2026
RetailCorp,beauty,109,10-01-2031
RetailCorp,furniture,267.3,09-10-2021
RetailCorp,sports,160,02-04-2021
RetailCorp,clothing,111.3,18-09-2031
RetailCorp,stationery,218.7,25-01-2025
RetailCorp,beauty,213.3,10-05-2025
RetailCorp,food,137.2,15-03-2019
RetailCorp,stationery,174.7,24-08-2022
RetailCorp,online,250.5,25-07-2029
RetailCorp,stationery,238.7,10-07-2021
RetailCorp,stationery,171.6,03-03-2027
RetailCorp,clothing,269,30-09-2020
RetailCorp,furniture,269.2,29-09-2015
RetailCorp,stationery,283.6,01-05-2018
RetailCorp,electronics,187.8,20-03-2024
RetailCorp,food,191.8,31-10-2021
RetailCorp,electronics,196.2,09-08-2028
RetailCorp,food,204.1,18-08-2020
RetailCorp,sports,233.6,10-11-2028
RetailCorp,clothing,224.2,13-08-2018
RetailCorp,stationery,128.2,24-10-2020
RetailCorp,toys,317.7,21-03-2032
RetailCorp,sports,162.7,10-03-2023
RetailCorp,stationery,180.1,26-08-2020
RetailCorp,toys,192.6,18-10-2022
RetailCorp,furniture,252.2,23-07-2026
RetailCorp,stationery,189.6,20-08-2032
RetailCorp,electronics,172.9,27-11-2031
RetailCorp,clothing,140.9,24-05-2030
RetailCorp,clothing,253,25-08-2025
RetailCorp,stationery,173.1,20-04-2017
RetailCorp,sports,173.3,05-01-2015
RetailCorp,clothing,139.7,14-12-2032
RetailCorp,beauty,234.3,25-04-2019
RetailCorp,furniture,208,09-09-2030
RetailCorp,food,110.3,06-01-2032
RetailCorp,stationery,158.9,09-02-2028
RetailCorp,furniture,168.7,10-12-2030
RetailCorp,stationery,139.6,08-09-2020
RetailCorp,furniture,277.5,25-03-2017
RetailCorp,stationery,166.8,08-01-2018
RetailCorp,beauty,267.7,18-04-2024
RetailCorp,online,179.9,20-02-2027
RetailCorp,electronics,90.5,31-03-2017
RetailCorp,clothing,179.4,03-08-2018
RetailCorp,furniture,225.4,04-05-2025
RetailCorp,beauty,149.1,14-07-2017
RetailCorp,online,195.3,25-04-2020
RetailCorp,clothing,151.4,28-12-2025
RetailCorp,beauty,211.1,08-01-2017
RetailCorp,toys,137.7,06-05-2032
RetailCorp,beauty,101.1,30-10-2025
RetailCorp,clothing,114.7,07-02-2026
RetailCorp,stationery,280.6,02-06-2033
RetailCorp,toys,238.9,28-07-2032
RetailCorp,food,226,17-05-2026
RetailCorp,toys,206.6,08-11-2020
RetailCorp,food,269.5,21-03-2028
RetailCorp,stationery,281.7,30-05-2023
RetailCorp,beauty,251.5,12-09-2033
RetailCorp,sports,133.9,03-01-2022
RetailCorp,online,194.8,27-08-2020
RetailCorp,food,238.4,30-08-2021
RetailCorp,beauty,211.2,13-12-2031
RetailCorp,furniture,96.6,06-02-2025
RetailCorp,electronics,171,07-04-2017
RetailCorp,clothing,290.3,18-09-2020
RetailCorp,food,169.6,11-08-2032
RetailCorp,electronics,264.9,22-10-2016
RetailCorp,clothing,148.8,04-03-2032
RetailCorp,beauty,142.7,13-12-2016
RetailCorp,sports,158.5,24-08-2030
RetailCorp,sports,187,04-04-2018
RetailCorp,toys,137.4,22-04-2021
RetailCorp,sports,292.9,13-04-2016
RetailCorp,toys,248.1,31-07-2033
RetailCorp,clothing,224.4,24-02-2022
RetailCorp,food,191.4,04-11-2033
RetailCorp,sports,237.3,09-12-2026
RetailCorp,sports,190,02-04-2030
RetailCorp,sports,182.2,11-03-2027
RetailCorp,electronics,154.6,11-02-2023
RetailCorp,furniture,262.5,08-12-2018
RetailCorp,food,251.8,04-03-2021
RetailCorp,furniture,194.3,08-08-2030
RetailCorp,food,233,28-03-2024
RetailCorp,beauty,196.2,01-11-2017
RetailCorp,electronics,120.1,21-07-2030
RetailCorp,stationery,203.1,26-02-2018
RetailCorp,sports,142.5,30-12-2027
RetailCorp,clothing,172.9,18-07-2030
RetailCorp,beauty,116.9,12-09-2029
RetailCorp,beauty,247,12-02-2028
RetailCorp,furniture,219.4,23-06-2023
RetailCorp,furniture,92.7,15-12-2033
RetailCorp,online,179.4,06-02-2028
RetailCorp,food,215,11-03-2025
RetailCorp,furniture,189.4,14-03-2031
RetailCorp,beauty,324.7,13-10-2029
RetailCorp,food,174.1,27-10-2031
RetailCorp,clothing,108.3,11-06-2020
RetailCorp,clothing,260.4,31-03-2029
RetailCorp,sports,239.1,12-04-2030
RetailCorp,electronics,54.9,18-11-2015
RetailCorp,food,72,27-08-2021
RetailCorp,toys,202.4,27-10-2030
RetailCorp,toys,140.7,05-01-2016
RetailCorp,electronics,147.6,12-07-2021
RetailCorp,clothing,208.4,25-07-2023
RetailCorp,sports,220.3,12-12-2017
RetailCorp,clothing,140.2,09-05-2033
RetailCorp,online,213.6,16-08-2023
RetailCorp,food,248.9,29-05-2025
RetailCorp,furniture,188.6,10-09-2018
RetailCorp,sports,98.1,02-06-2021
RetailCorp,clothing,196,29-11-2017
